,ssuid,spanel,swave,srefmon,rhcalmn,rhcalyr,tfipsst,epppnum,esex,wpfinwgt,tage,eeducate,rmesr,birth_month,ECLWRK1,EDISABL,EDISPREV,EENO1,EENO2,EJBHRS1,EJBIND1,EOCCTIM1,EPDJBTHN,ERSEND1,ESTLEMP1,ESTLEMP2,RFNKIDS,TJBOCC1,TPMSUM1,TPYRATE1
1375,644344038316,2004,1,4,3,2004,48,102,2,4308.0869,32,39,8,2004-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
1376,644344211545,2004,1,1,12,2003,48,101,2,3531.3682,22,36,8,2006-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1377,644344211545,2004,1,2,1,2004,48,101,2,3539.3052,22,36,8,2006-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1378,644344211545,2004,1,3,2,2004,48,101,2,3498.0413,22,36,8,2006-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1379,644344211545,2004,1,4,3,2004,48,101,2,3498.4727,22,36,8,2006-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1380,644344369631,2004,1,1,12,2003,48,102,2,4753.8169,31,45,8,2005-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1381,644344369631,2004,1,2,1,2004,48,102,2,4813.417,31,45,8,2005-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1382,644344369631,2004,1,3,2,2004,48,102,2,4819.02,31,45,8,2005-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1383,644344369631,2004,1,4,3,2004,48,102,2,4868.0112,31,45,8,2005-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1384,644344370689,2004,1,1,12,2003,48,101,2,5287.3418,23,44,1,2004-10-01,4,1,2,,-1.0,35,7870,84,1,-1,,-1.0,0,5400,1152,7.6
1385,644344370689,2004,1,2,1,2004,48,101,2,5257.0571,23,44,1,2004-10-01,4,1,2,,-1.0,35,7870,84,1,-1,,-1.0,0,5400,1152,7.6
1386,644344370689,2004,1,3,2,2004,48,101,2,5191.2593,23,44,1,2004-10-01,4,1,2,,-1.0,35,7870,84,1,-1,,-1.0,0,5400,1152,7.6
1387,644344370689,2004,1,4,3,2004,48,101,2,5203.043,23,44,1,2004-10-01,4,1,2,,-1.0,35,7870,84,1,-1,,-1.0,0,5400,1152,7.6
1388,644344489316,2004,1,1,12,2003,48,101,2,4138.6821,25,44,6,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
1389,644344489316,2004,1,2,1,2004,48,101,2,4047.4434,25,44,6,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
1390,644344489316,2004,1,3,2,2004,48,101,2,3975.4106,25,44,6,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
1391,644344489316,2004,1,4,3,2004,48,101,2,3934.1499,25,44,7,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
1392,644344738449,2004,1,1,12,2003,48,102,2,4400.2222,34,45,1,2006-11-01,1,2,-1,,-1.0,40,8570,120,1,-1,,-1.0,0,4710,2500,0.0
1393,644344738449,2004,1,2,1,2004,48,102,2,4348.439,34,45,1,2006-11-01,1,2,-1,,-1.0,40,8570,120,1,-1,,-1.0,0,4710,2500,0.0
1394,644344738449,2004,1,3,2,2004,48,102,2,4270.6953,34,45,1,2006-11-01,1,2,-1,,-1.0,40,8570,120,1,-1,,-1.0,0,4710,2500,0.0
1395,644344738449,2004,1,4,3,2004,48,102,2,4253.2393,34,45,1,2006-11-01,1,2,-1,,-1.0,40,8570,120,1,-1,,-1.0,0,4710,2500,0.0
1396,644344796291,2004,1,1,12,2003,48,102,2,4305.9756,26,44,1,2005-12-01,4,2,-1,,-1.0,40,7860,48,1,-1,,-1.0,0,2310,2800,0.0
1397,644344796291,2004,1,2,1,2004,48,102,2,4285.6504,26,44,1,2005-12-01,4,2,-1,,-1.0,40,7860,48,1,-1,,-1.0,0,2310,2800,0.0
1398,644344796291,2004,1,3,2,2004,48,102,2,4318.6045,26,44,1,2005-12-01,4,2,-1,,-1.0,40,7860,48,1,-1,,-1.0,0,2310,2800,0.0
1399,644344796291,2004,1,4,3,2004,48,102,2,4267.4824,27,44,1,2005-12-01,4,2,-1,,-1.0,40,7860,48,1,-1,,-1.0,0,2310,2800,0.0
1400,644429369903,2004,1,1,12,2003,48,101,2,2286.4031,27,43,1,2005-01-01,1,2,-1,,2.0,24,8190,6,1,-1,,1.0,3,3500,1500,12.32
1401,644429369903,2004,1,2,1,2004,48,101,2,2304.812,27,43,1,2005-01-01,1,2,-1,,2.0,24,8190,6,1,-1,,1.0,3,3500,1500,12.32
1402,644429369903,2004,1,3,2,2004,48,101,2,2293.1343,27,43,1,2005-01-01,1,2,-1,,2.0,24,8190,6,1,-1,,1.0,3,3500,1500,12.32
1403,644429369903,2004,1,4,3,2004,48,101,2,2325.3147,27,43,1,2005-01-01,1,2,-1,,2.0,24,8190,6,1,-1,,1.0,3,3500,1500,12.32
1404,644684392905,2004,1,1,12,2003,48,102,2,3176.1106,34,39,8,2007-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1405,644684392905,2004,1,2,1,2004,48,102,2,3187.1348,34,39,8,2007-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1406,644684392905,2004,1,3,2,2004,48,102,2,3246.125,34,39,8,2007-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1407,644684392905,2004,1,4,3,2004,48,102,2,3258.2417,34,39,8,2007-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1408,644925196753,2004,1,1,12,2003,48,101,2,2061.1121,27,39,8,2006-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1409,644925196753,2004,1,2,1,2004,48,101,2,2085.459,27,39,8,2006-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1410,644925196753,2004,1,3,2,2004,48,101,2,2169.3623,27,39,8,2006-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1411,644925196753,2004,1,4,3,2004,48,101,2,2135.4731,27,39,8,2006-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1412,644925358142,2004,1,1,12,2003,48,102,2,3733.4966,31,40,8,2004-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1413,644925358142,2004,1,2,1,2004,48,102,2,3662.3813,31,40,8,2004-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1414,644925358142,2004,1,3,2,2004,48,102,2,3680.6479,31,40,8,2004-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1415,644925358142,2004,1,4,3,2004,48,102,2,3685.936,31,40,8,2004-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1416,644925358294,2004,1,1,12,2003,48,102,2,3229.5859,23,44,1,2004-09-01,1,2,-1,,-1.0,40,8290,8,1,-1,,-1.0,0,2010,2417,0.0
1417,644925358294,2004,1,2,1,2004,48,102,2,3211.0867,23,44,1,2004-09-01,1,2,-1,,-1.0,40,8290,8,1,-1,,-1.0,0,2010,2417,0.0
1418,644925358294,2004,1,3,2,2004,48,102,2,3170.8972,23,44,1,2004-09-01,1,2,-1,,-1.0,40,8290,8,1,-1,,-1.0,0,2010,2417,0.0
1419,644925358294,2004,1,4,3,2004,48,102,2,3178.094,23,44,1,2004-09-01,1,2,-1,,-1.0,40,8290,8,1,-1,,-1.0,0,2010,2417,0.0
1420,644925730831,2004,1,1,12,2003,48,101,2,2900.2009,25,41,1,2005-08-01,1,2,-1,,-1.0,60,8180,8,1,-1,,-1.0,1,3600,2480,9.5
1421,644925730831,2004,1,2,1,2004,48,101,2,2959.0332,25,41,1,2005-08-01,1,2,-1,,-1.0,60,8180,8,1,-1,,-1.0,1,3600,2480,9.5
1422,644925730831,2004,1,3,2,2004,48,101,2,3165.4133,25,41,1,2005-08-01,1,2,-1,,-1.0,60,8180,8,1,-1,,-1.0,1,3600,2480,9.5
1423,644925730831,2004,1,4,3,2004,48,101,2,3141.3635,25,41,1,2005-08-01,1,2,-1,,-1.0,60,8180,8,1,-1,,-1.0,1,3600,2480,9.5
1424,685092398688,2004,1,1,10,2003,6,106,2,2349.209,23,45,4,2006-08-01,1,2,-1,,-1.0,40,7280,5,1,-1,,-1.0,1,4840,2252,13.0
1425,685092398688,2004,1,2,11,2003,6,106,2,2419.5361,23,45,1,2006-08-01,1,2,-1,,-1.0,40,7280,5,1,-1,,-1.0,1,4840,2252,13.0
1426,685092398688,2004,1,3,12,2003,6,106,2,2378.6553,23,45,1,2006-08-01,1,2,-1,,-1.0,40,7280,5,1,-1,,-1.0,1,4840,2252,13.0
1427,685092398688,2004,1,4,1,2004,6,106,2,2390.5618,23,45,1,2006-08-01,1,2,-1,,-1.0,40,7280,5,1,-1,,-1.0,1,4840,2252,13.0
1428,685092651505,2004,1,1,10,2003,6,101,2,2884.6548,25,40,1,2007-09-01,1,2,-1,,-1.0,30,8470,60,1,-1,,-1.0,1,2300,1299,10.0
1429,685092651505,2004,1,2,11,2003,6,101,2,2886.926,25,40,1,2007-09-01,1,2,-1,,-1.0,30,8470,60,1,-1,,-1.0,1,2300,1299,10.0
1430,685092651505,2004,1,3,12,2003,6,101,2,2919.5225,25,40,1,2007-09-01,1,2,-1,,-1.0,30,8470,60,1,-1,,-1.0,1,2300,1299,10.0
1431,685092651505,2004,1,4,1,2004,6,101,2,2913.0991,25,40,1,2007-09-01,1,2,-1,,-1.0,30,8470,60,1,-1,,-1.0,1,2300,1299,10.0
1432,685133717925,2004,1,1,10,2003,6,101,2,4763.8867,22,35,7,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1433,685133717925,2004,1,2,11,2003,6,101,2,4805.3931,22,35,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1434,685133717925,2004,1,3,12,2003,6,101,2,4776.4941,22,35,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1435,685133717925,2004,1,4,1,2004,6,101,2,4814.3486,23,35,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1436,685136566177,2004,1,1,10,2003,6,101,2,2826.0117,31,36,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
1437,685136566177,2004,1,2,11,2003,6,101,2,2855.5161,31,36,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
1438,685136566177,2004,1,3,12,2003,6,101,2,2832.4028,31,36,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
1439,685136566177,2004,1,4,1,2004,6,101,2,2822.1528,31,36,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
1440,685228146935,2004,1,1,10,2003,6,101,2,2252.1716,35,32,8,2005-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
1441,685228146935,2004,1,2,11,2003,6,101,2,2210.4902,35,32,8,2005-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
1442,685228146935,2004,1,3,12,2003,6,101,2,2185.2534,35,32,8,2005-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
1443,685228146935,2004,1,4,1,2004,6,101,2,2193.4285,35,32,8,2005-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
1444,685228229310,2004,1,1,10,2003,6,102,2,3898.0688,25,41,8,2004-11-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
1445,685228229310,2004,1,2,11,2003,6,102,2,3851.8701,25,41,8,2004-11-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
1446,685228229310,2004,1,3,12,2003,6,102,2,3947.6052,26,41,8,2004-11-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
1447,685228229310,2004,1,4,1,2004,6,102,2,3916.7747,26,41,8,2004-11-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
1448,685228241925,2004,1,1,10,2003,6,102,2,4457.3906,26,44,1,2005-09-01,1,2,-1,,2.0,5,8590,84,1,-1,,1.0,1,4620,600,25.0
1449,685228241925,2004,1,2,11,2003,6,102,2,4438.9663,26,44,1,2005-09-01,1,2,-1,,2.0,5,8590,84,1,-1,,1.0,1,4620,600,25.0
1450,685228241925,2004,1,3,12,2003,6,102,2,4526.9863,26,44,1,2005-09-01,1,2,-1,,2.0,5,8590,84,1,-1,,1.0,1,4620,600,25.0
1451,685228241925,2004,1,4,1,2004,6,102,2,4596.2119,26,44,1,2005-09-01,1,2,-1,,2.0,5,8590,84,1,-1,,1.0,1,4620,600,25.0
1452,685228437935,2004,1,1,10,2003,6,101,2,3820.4912,34,46,1,2007-05-01,3,2,-1,,-1.0,20,9370,96,1,-1,,-1.0,2,2100,3504,28.5
1453,685228437935,2004,1,2,11,2003,6,101,2,3841.491,34,46,1,2007-05-01,3,2,-1,,-1.0,20,9370,96,1,-1,,-1.0,2,2100,3504,28.5
1454,685228437935,2004,1,3,12,2003,6,101,2,3826.0972,34,46,1,2007-05-01,3,2,-1,,-1.0,20,9370,96,1,-1,,-1.0,2,2100,3504,28.5
1455,685228437935,2004,1,4,1,2004,6,101,2,3846.8105,34,46,1,2007-05-01,3,2,-1,,-1.0,20,9370,96,1,-1,,-1.0,2,2100,3504,28.5
1456,685228644632,2004,1,1,10,2003,36,102,2,2102.9666,35,39,1,2007-03-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,4,-1,0,0.0
1457,685228644632,2004,1,2,11,2003,36,102,2,2082.2744,35,39,1,2007-03-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,4,-1,0,0.0
1458,685228644632,2004,1,3,12,2003,36,102,2,2085.5464,35,39,1,2007-03-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,4,-1,0,0.0
1459,685228644632,2004,1,4,1,2004,36,102,2,2110.4146,36,39,1,2007-03-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,4,-1,0,0.0
1460,685228646232,2004,1,1,10,2003,6,102,2,4710.6099,24,40,1,2004-12-01,1,2,-1,,2.0,32,5070,96,1,-1,,1.0,2,5620,1815,13.1
1461,685228646232,2004,1,2,11,2003,6,102,2,4727.623,24,40,1,2004-12-01,1,2,-1,,2.0,32,5070,96,1,-1,,1.0,2,5620,1815,13.1
1462,685228646232,2004,1,3,12,2003,6,102,2,4681.0986,24,40,1,2004-12-01,1,2,-1,,2.0,32,5070,96,1,-1,,1.0,2,5620,1815,13.1
1463,685228646232,2004,1,4,1,2004,6,102,2,4316.6758,25,40,1,2004-12-01,1,2,-1,,2.0,32,5070,96,1,-1,,1.0,2,5620,1815,13.1
1464,685228794318,2004,1,1,10,2003,6,101,2,3004.9409,24,41,1,2005-06-01,1,2,-1,,-1.0,35,8980,72,1,-1,,-1.0,1,4510,1250,0.0
1465,685228794318,2004,1,2,11,2003,6,101,2,3094.7988,24,41,1,2005-06-01,1,2,-1,,-1.0,35,8980,72,1,-1,,-1.0,1,4510,1615,0.0
1466,685228794318,2004,1,3,12,2003,6,101,2,3024.5806,24,41,1,2005-06-01,1,2,-1,,-1.0,35,8980,72,1,-1,,-1.0,1,4510,1577,0.0
1467,685228794318,2004,1,4,1,2004,6,101,2,3098.1589,24,41,1,2005-06-01,1,2,-1,,-1.0,35,8980,72,1,-1,,-1.0,1,4510,2490,0.0
1468,685228811085,2004,1,1,10,2003,6,101,2,2572.8408,34,33,8,2005-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
1469,685228811085,2004,1,2,11,2003,6,101,2,2597.0212,34,33,8,2005-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
1470,685228811085,2004,1,3,12,2003,6,101,2,2531.8604,34,33,8,2005-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
1471,685228811085,2004,1,4,1,2004,6,101,2,2472.4976,34,33,8,2005-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
1472,685228871061,2004,1,1,10,2003,6,101,2,4353.0347,22,35,1,2006-02-01,1,2,-1,,-1.0,40,8680,24,1,5,,-1.0,2,4020,1210,7.0
1473,685228871061,2004,1,2,11,2003,6,101,2,4437.8677,22,35,1,2006-02-01,1,2,-1,,-1.0,40,8680,24,1,5,,-1.0,2,4020,1210,7.0
1474,685228871061,2004,1,3,12,2003,6,101,2,4411.501,22,35,4,2006-02-01,1,2,-1,,-1.0,40,8680,24,1,5,,-1.0,2,4020,1210,7.0
1475,685228871061,2004,1,4,1,2004,6,101,2,4521.1133,23,35,8,2006-02-01,1,2,-1,,-1.0,40,8680,24,1,5,,-1.0,2,4020,0,7.0
1476,685344123220,2004,1,1,10,2003,36,101,2,3764.2449,35,44,8,2006-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1477,685344123220,2004,1,2,11,2003,36,101,2,3727.854,36,44,8,2006-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1478,685344123220,2004,1,3,12,2003,36,101,2,3749.562,36,44,8,2006-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1479,685344123220,2004,1,4,1,2004,36,101,2,3745.8125,36,44,8,2006-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1480,685344246058,2004,1,1,10,2003,36,101,2,3931.8711,28,45,1,2003-10-01,3,2,-1,,-1.0,35,7860,72,1,-1,,-1.0,1,2310,6000,0.0
1481,685344246058,2004,1,2,11,2003,36,101,2,3910.623,28,45,1,2003-10-01,3,2,-1,,-1.0,35,7860,72,1,-1,,-1.0,1,2310,6000,0.0
1482,685344246058,2004,1,3,12,2003,36,101,2,4002.0005,29,45,1,2003-10-01,3,2,-1,,-1.0,35,7860,72,1,-1,,-1.0,1,2310,6000,0.0
1483,685344246058,2004,1,4,1,2004,36,101,2,4056.9155,29,45,1,2003-10-01,3,2,-1,,-1.0,35,7860,72,1,-1,,-1.0,1,2310,6000,0.0
1484,685344471160,2004,1,1,10,2003,6,101,2,2852.7676,33,44,1,2006-05-01,3,2,-1,,-1.0,40,7860,72,1,-1,,-1.0,1,2310,4000,0.0
1485,685344471160,2004,1,2,11,2003,6,101,2,2887.2085,33,44,1,2006-05-01,3,2,-1,,-1.0,40,7860,72,1,-1,,-1.0,1,2310,4000,0.0
1486,685344471160,2004,1,3,12,2003,6,101,2,2890.1714,33,44,1,2006-05-01,3,2,-1,,-1.0,40,7860,72,1,-1,,-1.0,1,2310,4000,0.0
1487,685344471160,2004,1,4,1,2004,6,101,2,2888.2788,33,44,1,2006-05-01,3,2,-1,,-1.0,40,7860,72,1,-1,,-1.0,1,2310,4000,0.0
1488,685344796189,2004,1,1,10,2003,6,101,2,3441.2263,27,39,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1489,685344796189,2004,1,2,11,2003,6,101,2,3388.7585,28,39,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1490,685344796189,2004,1,3,12,2003,6,101,2,3422.1528,28,39,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1491,685344796189,2004,1,4,1,2004,6,101,2,3409.7671,28,39,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1492,685359094505,2004,1,1,10,2003,6,101,2,2726.4819,26,36,1,2005-01-01,1,2,-1,,-1.0,35,8680,60,1,-1,,-1.0,2,4720,1137,7.5
1493,685359094505,2004,1,2,11,2003,6,101,2,2711.0793,26,36,1,2005-01-01,1,2,-1,,-1.0,35,8680,60,1,-1,,-1.0,2,4720,1137,7.5
1494,685359094505,2004,1,3,12,2003,6,101,2,2739.0859,26,36,1,2005-01-01,1,2,-1,,-1.0,35,8680,60,1,-1,,-1.0,2,4720,1137,7.5
1495,685359094505,2004,1,4,1,2004,6,101,2,2773.2461,26,36,1,2005-01-01,1,2,-1,,-1.0,35,8680,60,1,-1,,-1.0,2,4720,1137,7.5
1496,685359739505,2004,1,1,10,2003,6,102,2,2726.4819,27,35,8,2003-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,6,-1,0,0.0
1497,685359739505,2004,1,2,11,2003,6,102,2,2711.0793,27,35,8,2003-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,6,-1,0,0.0
1498,685359739505,2004,1,3,12,2003,6,102,2,2739.0859,27,35,8,2003-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,6,-1,0,0.0
1499,685359739505,2004,1,4,1,2004,6,102,2,2773.2461,27,35,8,2003-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,7,-1,0,0.0
1500,685379944720,2004,1,1,10,2003,36,101,2,2373.1863,23,39,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1501,685379944720,2004,1,2,11,2003,36,101,2,2365.7314,23,39,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1502,685379944720,2004,1,3,12,2003,36,101,2,2398.8354,24,39,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1503,685379944720,2004,1,4,1,2004,36,101,2,2413.6294,24,39,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
1504,685454717925,2004,1,1,10,2003,6,101,2,5108.627,24,40,8,2003-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1505,685454717925,2004,1,2,11,2003,6,101,2,5129.7676,24,40,8,2003-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1506,685454717925,2004,1,3,12,2003,6,101,2,5054.2021,24,40,8,2003-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1507,685454717925,2004,1,4,1,2004,6,101,2,4697.7188,25,40,8,2003-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
1508,685552739762,2004,1,1,10,2003,6,102,2,2834.0005,31,39,1,2003-11-01,1,2,-1,,-1.0,40,6180,36,1,3,,-1.0,3,9120,1800,9.0
1509,685552739762,2004,1,2,11,2003,6,102,2,2875.9119,31,39,8,2003-11-01,1,2,-1,,-1.0,40,6180,36,1,3,,-1.0,3,9120,0,9.0
1510,685552739762,2004,1,3,12,2003,6,102,2,2980.7896,31,39,7,2003-11-01,1,2,-1,,-1.0,40,6180,36,1,3,,-1.0,3,9120,0,9.0
1511,685552739762,2004,1,4,1,2004,6,102,2,2998.7991,31,39,8,2003-11-01,1,2,-1,,-1.0,40,6180,36,1,3,,-1.0,3,9120,0,9.0
1512,685925000179,2004,1,1,10,2003,6,104,2,2327.4731,29,39,1,2007-01-01,1,2,-1,,-1.0,48,8680,120,1,-1,,-1.0,1,4020,1512,7.5
1513,685925000179,2004,1,2,11,2003,6,104,2,2337.2073,29,39,1,2007-01-01,1,2,-1,,-1.0,48,8680,120,1,-1,,-1.0,1,4020,1512,7.5
1514,685925000179,2004,1,3,12,2003,6,104,2,2400.4399,29,39,1,2007-01-01,1,2,-1,,-1.0,48,8680,120,1,-1,,-1.0,1,4020,1512,7.5
1515,685925000179,2004,1,4,1,2004,6,104,2,2407.3809,29,39,1,2007-01-01,1,2,-1,,-1.0,48,8680,120,1,-1,,-1.0,1,4020,1512,7.5
1516,685925011935,2004,1,1,10,2003,6,101,2,2883.9468,24,43,1,2004-07-01,1,2,-1,,-1.0,40,4190,48,1,-1,,-1.0,0,5120,3333,0.0
1517,685925011935,2004,1,2,11,2003,6,101,2,2915.0237,24,43,1,2004-07-01,1,2,-1,,-1.0,40,4190,48,1,-1,,-1.0,0,5120,3333,0.0
1518,685925011935,2004,1,3,12,2003,6,101,2,2972.3145,25,43,1,2004-07-01,1,2,-1,,-1.0,40,4190,48,1,-1,,-1.0,0,5120,3333,0.0
1519,685925011935,2004,1,4,1,2004,6,101,2,3017.3818,25,43,1,2004-07-01,1,2,-1,,-1.0,40,4190,48,1,-1,,-1.0,0,5120,3333,0.0
1520,685925123018,2004,1,1,10,2003,6,102,2,4045.1289,28,43,1,2007-01-01,1,2,-1,,-1.0,40,8470,48,1,-1,,-1.0,0,230,680,0.0
1521,685925123018,2004,1,2,11,2003,6,102,2,4056.1563,28,43,1,2007-01-01,1,2,-1,,-1.0,40,8470,48,1,-1,,-1.0,0,230,680,0.0
1522,685925123018,2004,1,3,12,2003,6,102,2,4092.9207,28,43,1,2007-01-01,1,2,-1,,-1.0,40,8470,48,1,-1,,-1.0,0,230,680,0.0
1523,685925123018,2004,1,4,1,2004,6,102,2,4061.3518,28,43,1,2007-01-01,1,2,-1,,-1.0,40,8470,48,1,-1,,-1.0,0,230,680,0.0
1524,685925146277,2004,1,1,10,2003,36,102,2,2153.5574,33,44,1,2005-04-01,1,2,-1,,-1.0,40,6970,60,1,-1,,-1.0,0,800,5833,0.0
1525,685925146277,2004,1,2,11,2003,36,102,2,2154.0803,33,44,1,2005-04-01,1,2,-1,,-1.0,40,6970,60,1,-1,,-1.0,0,800,5833,0.0
1526,685925146277,2004,1,3,12,2003,36,102,2,2097.116,33,44,1,2005-04-01,1,2,-1,,-1.0,40,6970,60,1,-1,,-1.0,0,800,5833,0.0
1527,685925146277,2004,1,4,1,2004,36,102,2,2113.499,33,44,1,2005-04-01,1,2,-1,,-1.0,40,6970,60,1,-1,,-1.0,0,800,5833,0.0
1528,685925170280,2004,1,1,10,2003,6,102,2,4770.2881,23,39,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
1529,685925170280,2004,1,2,11,2003,6,102,2,4863.2529,24,39,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
1530,685925170280,2004,1,3,12,2003,6,102,2,4834.3569,24,39,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
